Business Name,Phone Number,Email,Website,Street Address,City,State,Zip Code,Facebook URL,Instagram URL,Linkedin URL,Twitter URL,Business Hours,Yellow Page Rating,Review Count,Years in Business,Years with yellow pages,Trip Advisor Ratings,Trip Advisor Count,Accreditation,Page Destination URL,Business Information
Direct Billing Services,(205) 824-0538,info@directbillingservices.com,http://www.directbillingservices.com,1678 Montgomery Hwy Ste 104 PMB 317,Birmingham,AL,35216,,,,,,,,24 Years,10 Years ,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/direct-billing-services-467636043?lid=1000773481134,"DBS is a claims processing service that connects to your computer system via the internet; managing your NDC MedisoftTM medical billing software. DBS is less expensive than most medical billing companies and can greatly minimize the amount of staff necessary to correctly process your medical billing. For more information about our services, please visit our website!"
jordan & associates llc,(205) 994-8507,jordanassocllc@aol.com,http://www.jordanassociatesllc.com,2610 Center Point Parkway,Birmingham,AL,35215,https://www.facebook.com/jordanassocllc/,,,,['Mo-Fr 09:00-17:00'],,,16 Years,3 Years ,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/jordan-associates-llc-533064671?lid=1002104400593,"At, jordan & associates, llc, our mission is to provide noble, quality, & timelessness, services to meet the needs, wants, & desires of those we encounter. There is power in the energy reciprocated by love and we love & value people. Our passion is enduring issues people encounter & being the solution to those issues, so they may have their needs and wants resolved, which allows them to attain their desires. Often-times people must take their time and search for different service providers for different services they need or simply want in order to attain their desires, our goal is to free up that search time by being a one stop solution service provider."
Jordan & Associates  LLC,(877) 558-1550,,http://www.jordanassociatesllc.com,1025 23rd Street South  Ste. 383,Birmingham,AL,35205,https://www.facebook.com/jordanassocllc,,,,['Mo-Fr 09:00-17:00'],,,,1 Year ,,,,https://www.yellowpages.com/birmingham-al/mip/jordan-associates-llc-479313696?lid=1002150463720,"One Stop Solution Service Provider for Personal & Business Needs, Wants, and Desires!"
Madison Tax Service,(205) 823-7546,wcmadison@bellsouth.net,,3100 Lorna Rd,Birmingham,AL,35216,https://www.facebook.com/pages/madison-tax-service/156116484426813,,,,['Mo-Fr 08:30-17:00'],,,50 Years,7 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/madison-tax-service-482667?lid=1001594699269,"We offer Individual and Business Tax Preparation. Business Accounting Services and Bookkeeping. Please contact us for further information. Hours of Operation are Monday -Friday, 8:30am - 5:00pm with other times by Appointment."
Kellum John William Iii Cpa,(205) 502-2240,dgallups@kwacpa.net,http://www.kwacpa.net,3825 Lorna Rd,Hoover,AL,35244,,,,,['Mo-Fr 08:00-17:00'],,,47 Years,4 Years ,,,,https://www.yellowpages.com/hoover-al/mip/kellum-john-william-iii-cpa-3830207?lid=1002104084940,"BBB Business Profiles may not be reproduced for sales or promotional purposes.BBB Business Profiles are provided solely to assist you in exercising your own best judgment. BBB asks third parties who publish complaints, reviews and/or responses on this website to affirm that the information provided is accurate. However, BBB does not verify the accuracy of information provided by third parties, and does not guarantee the accuracy of any information in Business Profiles.When considering complaint information, please take into account the company's size and volume of transactions, and understand that the nature of complaints and a firm's responses to them are often more important than the number of complaints.BBB Business Profiles generally cover a three-year reporting period. BBB Business Profiles are subject to change at any time. If you choose to do business with this business, please let the business know that you contacted BBB for a BBB Business Profile.As a matter of policy, BBB does not endorse any product, service or business."
Turner Tax,(205) 428-8819,steveturner@turnertaxservice.net,http://www.turnertax.com,1400 9th Ave N,Bessemer,AL,35020,https://www.facebook.com/turner-tax-265572953474673,,,,"['Mo 09:00-15:30', 'Tu 09:00-15:00', 'Th 09:00-15:00']",,,,,,,Accredited Business,https://www.yellowpages.com/bessemer-al/mip/turner-tax-544529846?lid=1001867943908,
Farr Tax Service,(205) 277-7839,farrtaxservice1@gmail.com,,1235 Redwood Rd,Bessemer,AL,35022,https://www.facebook.com/Farr-Tax-Service-1980543612188746,,,,['Mo-Fr 09:00-17:00'],,,99 Years,3 Years ,,,,https://www.yellowpages.com/bessemer-al/mip/farr-tax-service-557385327?lid=1002108309697,Responsible for income tax preparation for individuals and companies. Identifies potential tax credits and liabilities and ensures accurate and complete returns are filed in a timely manner. Completes tax forms in accordance with policies and in compliance with legislation and regulations.
Farr Tax Service,(205) 267-3948,amontg1026@yahoo.com,,1324 Eastern Valley Rd,Bessemer,AL,35020,https://www.facebook.com/Farr-Tax-Service-1980543612188746,,,,['Mo-Fr 09:00-17:00'],,,52 Years,5 Years ,,,Accredited Business,https://www.yellowpages.com/bessemer-al/mip/farr-tax-service-3030169?lid=1001854561978,January - April    Monday to Thursday   9a - 7p                            Friday                          9a - 6p                            Saturday                     9a - 3p                            Sunday - By Appointment Only
Turner Tax,(205) 633-8776,,http://turnertax.com,21 Weatherly Club Dr,Alabaster,AL,35007,https://www.facebook.com/turner-tax-services-alabaster-478092599054984,,,,"['Mo-Fr 10:00-19:00', 'Sa 10:00-16:00']",,,21 Years,,,,,https://www.yellowpages.com/alabaster-al/mip/turner-tax-465726392?lid=1001829255960,
Corbin Services LLC,(205) 594-5445,,,235 5th Ave,Ashville,AL,35953,,,,,['Mo-Su 00:00-12:00'],,,10 Years,10 Years ,,,,https://www.yellowpages.com/ashville-al/mip/corbin-services-llc-480609247?lid=1000213665596,
WatchGuard Tax Services,(833) 758-4295,info@watchguardtax.com,,,,,,,,,,['Mo-Fr 08:00-20:00'],,,,1 Year ,,,,https://www.yellowpages.com/nationwide/mip/watchguard-tax-services-570476238?lid=1002130147536,"WatchGuard's Enrolled Agents have been handling tax issues for DECADES!  We are knowledgeable in resolving tax problems, but more importantly we help our clients manage the mental burden as well. 
WatchGuard Tax Services, powered by Mayfair Tax, Inc., is an administrative tax representation company. WatchGuard is a complete package of services established to help you from the beginning to the end of your representation before the IRS and State taxing authorities. WatchGuard assists with many different types of tax problems. Specializing In Audits, Levies, Liens, Appeals, and More. Start your solution today. 
Not everybody needs to hire a tax representative. If it is mutually decided that you need professional tax representation, then WatchGuard Representation has you covered. If not, feel free to walk away with the knowledge your analyst has given you at no charge at all. WatchGuard is there to help you with a fresh start. 
Contact us for a free face-to-face consultation, if available in your area, and experience the WatchGuard difference. Video and phone consultations are also available. 
Real Help for Real People. Trusted - Competent - Caring. 
*Not a Solicitation For Legal Services. Results May Vary. 
*Mayfair Tax, Inc. partners with third-party office space providers for their consultation locations. Our representation and services on your account may be carried out by our employees and locations not in your geographical areas."
Optima Tax Relief,(800) 910-9619,,,,,,,,,,,"['Mo-Fr 07:00-18:00', 'Sa 08:00-12:00']",5,90,12 Years,3 Years ,,,,https://www.yellowpages.com/nationwide/mip/optima-tax-relief-470441381?lid=1002154923483,"Falling behind on tax payments to the IRS is something that millions of Americans have dealt with at one time or another. Owing money to the IRS can be very intimidating, but don’t worry and definitely don’t lose hope – there is tax relief available. A reputable tax relief company can help you reach a tax relief agreement with the IRS. Using proven strategies, our knowledgeable experts can assist you through tax audits, help reduce your tax debt, and stop wage garnishments and bank levies from happening. In some cases, you may be able to settle tax debts for much less than was originally owed. The tax relief experts at Optima Tax Relief are available to be your dedicated resource to save you the most money while resolving your IRS debt in the shortest amount of time possible."
Alana Tax Group,(877) 707-4311,,,,,,,,,,,['Mo-Fr 09:00-21:00'],,,,11 Years ,,,,https://www.yellowpages.com/nationwide/mip/alana-tax-group-473709140?lid=1002161268474,"ALANA TAX GROUP provides aggressive, experienced representation before the Internal Revenue Service and state tax agencies for audits and collection matters. Taxpayers are entitled to protection while under investigation in a tax controversy and the services of experienced tax counsel can reduce the potential for an adverse determination. When negotiation with the administrative arm of the IRS to secure a desired resolution, we have the experience to pursue judicial remedies to assure that our clients only pay the proper amount of tax.  
Our clients include: Individuals and businesses with outstanding income, business, payroll and sales taxes debt.  
Alana Tax Group is a group of highly experienced tax attorneys, enrolled agents and CPAs whose reputation for excellence and integrity in the tax community is unquestionable. 
We specialize in the resolution of tax controversies and disputes on the federal and state levels. We have successfully stopped bank levies and wage garnishments, secured relief from federal and state tax liens, abated thousands of dollars in penalties accrued on our clients' outstanding tax liabilities and helped ""innocent spouses"" to prove their innocence with respect to tax liability of a ""guilty"" spouse. 
We represent clients in tax audits, order to show cause hearings, IRS summons proceedings, and identity theft investigations. Our offers in compromise are unbeatable and our installment agreements allow our clients to pay off their tax debt while keeping their living condition intact.  
We have a proven track record of success as a result of our representation of individuals, corporations, partnerships and others in administrative tax controversies and tax disputes before the Internal Revenue Service, the Franchise Tax Board, the State Board of Equalization, and the Employment Development Department. Our attorneys are admitted to practice law before the United States Tax Court and the Federal District Courts and have successfully litigated civil tax matters. Several of our attorneys gained their initial experience while working for the Office of Chief Counsel of the Internal Revenue Service, the California Department of Justice and by litigating civil disputes in state courts  
Our accounting specialists are fully prepared to provide highly personalized quality service in tax audits, tax return preparation and tax planning.  
We have the resources and the passion to give a voice to people who have suffered emotionally and financially as a result of tax collection practice by the Internal Revenue Service and State taxing authorities."
